format,tensor,tensor_type,shape,n,mae,median_abs_error,max_abs_error,rmse,relative_error_mean,relative_error_median,relative_error_max,relative_threshold,bound_valid_weights,bound_pass_count,bound_pass_percent,bound_ratio_mean,bound_ratio_median,bound_ratio_max
Q4_0,decoder.blocks.3.attn.query.weight,Q4_0,512x512,262144,0.0021764589530448575,0.0019378662109375,0.014801025390625,0.0027072422159801273,0.25783823369681325,0.10714285714285714,1.0,1e-08,262144,260928,99.5361328125,0.4834588031730507,0.4784884127806791,2.0
Q4_0,decoder.blocks.3.attn.key.weight,Q4_0,512x512,262144,0.002172482997593761,0.00191497802734375,0.01654052734375,0.002731527749035866,0.2643448250010342,0.10919540229885058,1.0,1e-08,262144,260945,99.54261779785156,0.4826491477031213,0.4774193548387097,2.0
Q4_0,decoder.blocks.3.attn.value.weight,Q4_0,512x512,262144,0.0013890642887872673,0.00127410888671875,0.01026153564453125,0.0017083267587206814,0.2665825481883114,0.11050228310502283,1.0,1e-08,262144,260921,99.53346252441406,0.48450591718659486,0.4800527566341511,2.0
Q4_0,decoder.blocks.3.attn.out.weight,Q4_0,512x512,262144,0.0012390084536946233,0.001087188720703125,0.0153961181640625,0.0015617717653851873,0.2478784786915046,0.10476190476190476,1.0,1e-08,262144,260853,99.50752258300781,0.48811343727279133,0.48432565325005394,2.0
Q4_0,decoder.blocks.3.cross_attn.query.weight,Q4_0,512x512,262144,0.0018959042906772083,0.00176239013671875,0.01224517822265625,0.002311030777625253,0.2582368786184007,0.10915212673927321,1.0,1e-08,262144,260946,99.54299926757812,0.4890839831722316,0.4868761734954273,2.0
Q4_0,decoder.blocks.3.cross_attn.key.weight,Q4_0,512x512,262144,0.0018215653931292763,0.001621246337890625,0.0149688720703125,0.002280282611484032,0.262952448119965,0.11017447134012123,1.0,1e-08,262144,260938,99.53994750976562,0.4889228408148142,0.48551144474112884,2.0
Q4_0,decoder.blocks.3.cross_attn.value.weight,Q4_0,512x512,262144,0.0013357208486013405,0.00122833251953125,0.0098419189453125,0.0016327547209704564,0.2563206486987959,0.10723860589812333,1.0,1e-08,262144,260896,99.52392578125,0.4889103714262513,0.4860167866980459,2.0
Q4_0,decoder.blocks.3.cross_attn.out.weight,Q4_0,512x512,262144,0.001211172412013184,0.0011005401611328125,0.013397216796875,0.001498336379200362,0.24675549657623247,0.1047199389318959,1.0,1e-08,262144,260863,99.51133728027344,0.48900395611220454,0.48569597703045836,2.0
Q4_0,decoder.blocks.4.mlp.0.weight,Q4_0,512x2048,1048576,0.0017259705161905003,0.001605987548828125,0.0217437744140625,0.002109655268731252,0.24899606787497755,0.10570987654320987,1.0,1e-08,1048576,1043408,99.50714111328125,0.48923134501342525,0.48613737961675196,2.0
Q4_0,decoder.blocks.4.mlp.2.weight,Q4_0,2048x512,1048576,0.0018269395762899876,0.00168609619140625,0.0211181640625,0.0022524984080072434,0.26528635100373554,0.11361788470093781,1.0,1e-08,1048576,1044184,99.58114624023438,0.4881054706767639,0.4852136375942875,2.0
Q4_0,decoder.blocks.4.attn.query.weight,Q4_0,512x512,262144,0.002074188021651935,0.00189208984375,0.0161285400390625,0.0025594760125484325,0.25291947728644565,0.1070794490106305,1.0,1e-08,262144,260873,99.51515197753906,0.489369793538348,0.48664956046261687,2.0
Q4_0,decoder.blocks.4.attn.key.weight,Q4_0,512x512,262144,0.002105591020836073,0.00189971923828125,0.018707275390625,0.002620689433306749,0.254463659051461,0.10710290582804775,1.0,1e-08,262144,260916,99.53155517578125,0.48906371980541924,0.4858757062146893,2.0
Q4_0,decoder.blocks.4.attn.value.weight,Q4_0,512x512,262144,0.0016317143820288038,0.0015020370483398438,0.0143280029296875,0.0019962566878345225,0.2594689873652312,0.10946012877662209,1.0,1e-08,262144,260985,99.55787658691406,0.48821685902623185,0.48476047202147754,2.0
Q4_0,decoder.blocks.4.attn.out.weight,Q4_0,512x512,262144,0.0014328494751225662,0.001270294189453125,0.0201873779296875,0.001797816833185019,0.24164003131209513,0.1023535851122058,1.0,1e-08,262144,260849,99.50599670410156,0.4887761211564712,0.4853067171334641,2.0
Q4_0,decoder.blocks.4.cross_attn.query.weight,Q4_0,512x512,262144,0.001949393785025677,0.0018157958984375,0.0134429931640625,0.0023770391668560967,0.2543319466709556,0.10719530102790015,1.0,1e-08,262144,260895,99.52354431152344,0.4882379144544288,0.4842365000815705,2.0
Q4_0,decoder.blocks.4.cross_attn.key.weight,Q4_0,512x512,262144,0.0018941149373858934,0.0016937255859375,0.0174407958984375,0.0023802225019705814,0.26688771861106114,0.11122047244094488,1.0,1e-08,262144,260924,99.53460693359375,0.4885021039428753,0.48555828295248316,2.0
Q4_0,decoder.blocks.4.cross_attn.value.weight,Q4_0,512x512,262144,0.0016942516829203669,0.00157928466796875,0.0106048583984375,0.002061629546741311,0.2600118417613107,0.10785463071512309,1.0,1e-08,262144,260878,99.51705932617188,0.4872512202646193,0.48412357790040195,2.0
Q4_0,decoder.blocks.4.cross_attn.out.weight,Q4_0,512x512,262144,0.00146934277836408,0.00136566162109375,0.01134490966796875,0.001793564073082446,0.23552108647598252,0.10095238095238095,1.0,1e-08,262144,260771,99.47624206542969,0.489723636929354,0.48678634961314327,2.0
Q4_0,decoder.blocks.5.mlp.0.weight,Q4_0,512x2048,1048576,0.0017848889825131664,0.00164794921875,0.024871826171875,0.0022075917818636884,0.24423123590885548,0.10369068541300527,1.0,1e-08,1048576,1043410,99.50733184814453,0.489213395126053,0.4866920152091255,2.0
Q4_0,decoder.blocks.5.mlp.2.weight,Q4_0,2048x512,1048576,0.0020948807306808703,0.0019073486328125,0.05694580078125,0.0026582246204012124,0.2667916284372663,0.11306042884990253,1.0,1e-08,1048576,1044075,99.57075119018555,0.48806296605756333,0.48535564853556484,2.0
Q4_0,decoder.blocks.5.attn.query.weight,Q4_0,512x512,262144,0.0018576851280158735,0.00174713134765625,0.01387786865234375,0.0022568512070412446,0.24936613224391613,0.1061114842175957,1.0,1e-08,262144,260927,99.53575134277344,0.4896566460703539,0.48757759571451076,2.0
Q4_0,decoder.blocks.5.attn.key.weight,Q4_0,512x512,262144,0.0019110502842067945,0.00176239013671875,0.0160064697265625,0.002347470635609074,0.2639890627088116,0.11212293682413205,1.0,1e-08,262144,261001,99.56398010253906,0.48822936626473024,0.48513302034428796,2.0
Q4_0,decoder.blocks.5.attn.value.weight,Q4_0,512x512,262144,0.001943695241379828,0.0017728805541992188,0.0167999267578125,0.0023915164677201397,0.2661983583504598,0.11275669159832655,1.0,1e-08,262144,260976,99.554443359375,0.48760874639434393,0.4847327096330254,2.0
Q4_0,decoder.blocks.5.attn.out.weight,Q4_0,512x512,262144,0.0017314729975623777,0.00153350830078125,0.0296173095703125,0.0021850434963048416,0.23730584766191082,0.10084033613445378,1.0,1e-08,262144,260834,99.50027465820312,0.4890083333864982,0.4862699253196561,2.0
Q4_0,decoder.blocks.5.cross_attn.query.weight,Q4_0,512x512,262144,0.001991739656205027,0.00185394287109375,0.01375579833984375,0.00243126106932429,0.2538221994892459,0.1060365203864666,1.0,1e-08,262144,260854,99.50790405273438,0.4888774401028791,0.48533264710928115,2.0
Q4_0,decoder.blocks.5.cross_attn.key.weight,Q4_0,512x512,262144,0.001960274826615205,0.001739501953125,0.019622802734375,0.002477500771274789,0.27812166642256675,0.11640530759951749,1.0,1e-08,262144,261105,99.60365295410156,0.48765202398998897,0.4846153846153846,2.0
Q4_0,decoder.blocks.5.cross_attn.value.weight,Q4_0,512x512,262144,0.0025647561417372344,0.00232696533203125,0.039215087890625,0.0032054782122294973,0.26993321098227835,0.11101658730043856,1.0,1e-08,262144,260846,99.50485229492188,0.48748574909585285,0.4836882746447151,2.0
Q4_0,decoder.blocks.5.cross_attn.out.weight,Q4_0,512x512,262144,0.0020376861650674982,0.0018310546875,0.02679443359375,0.002531872372665406,0.23536669425403703,0.10013812154696132,1.0,1e-08,262144,260730,99.46060180664062,0.4883593488945716,0.48484848484848486,2.0
Q4_0,encoder.conv1.weight,F16,3x80x512,122880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0,0,nan,nan,nan,nan
Q4_0,encoder.conv2.weight,F16,3x512x512,786432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0,0,nan,nan,nan,nan
Q4_0,encoder.blocks.0.mlp.0.weight,Q4_0,512x2048,1048576,0.0019987811885471274,0.00173187255859375,0.022430419921875,0.002541485972178431,0.33606717604696656,0.1452249408050513,1.0,1e-08,1048576,1044977,99.65677261352539,0.48465742129993605,0.48080742361809375,2.0
Q4_0,encoder.blocks.0.mlp.2.weight,Q4_0,2048x512,1048576,0.001809848609866549,0.0015306472778320312,0.029571533203125,0.0023394938355407306,0.2966882530369356,0.13037127156545886,1.0,1e-08,1048576,1044939,99.65314865112305,0.48776904429057344,0.48568831692261444,2.0
Q4_0,encoder.blocks.0.attn.query.weight,Q4_0,512x512,262144,0.0017600910762212152,0.00096893310546875,0.037353515625,0.002889309750100027,0.395252391228277,0.17194928684627575,1.0,1e-08,262144,261393,99.71351623535156,0.44568929732115126,0.4257622391825703,2.0
Q4_0,encoder.blocks.0.attn.key.weight,Q4_0,512x512,262144,0.001926250160067866,0.001064300537109375,0.039825439453125,0.003215740548609496,0.411085463921916,0.18457285122400346,1.0,1e-08,262144,261486,99.74899291992188,0.43718953274605754,0.41879271467757684,2.0
Q4_0,encoder.blocks.0.attn.value.weight,Q4_0,512x512,262144,0.0018591045534321893,0.001392364501953125,0.0178985595703125,0.0025256856502592555,0.3709188759294671,0.15871121718377088,1.0,1e-08,262144,261278,99.66964721679688,0.4522237456833954,0.4343226354677251,2.0
Q4_0,encoder.blocks.0.attn.out.weight,Q4_0,512x512,262144,0.001731770978494751,0.001163482666015625,0.0308837890625,0.0025649739947496853,0.26434154725577674,0.11181701684915042,1.0,1e-08,262144,260912,99.530029296875,0.4888305340455531,0.4862298195631529,2.0
Q4_0,encoder.blocks.1.mlp.0.weight,Q4_0,512x2048,1048576,0.0018331602627768007,0.00167083740234375,0.021942138671875,0.00226692138060553,0.28040059474724083,0.11647727272727272,1.0,1e-08,1048576,1043973,99.5610237121582,0.48442875411821584,0.47957010941142236,2.0
Q4_0,encoder.blocks.1.mlp.2.weight,Q4_0,2048x512,1048576,0.0018538612896463746,0.00164794921875,0.0263519287109375,0.0023226115451710737,0.27278854101807953,0.11809045226130653,1.0,1e-08,1048576,1044440,99.60556030273438,0.48843798739936706,0.48548094373865697,2.0
Q4_0,encoder.blocks.1.attn.query.weight,Q4_0,512x512,262144,0.002164911733871122,0.00189208984375,0.0237274169921875,0.0027518409937601087,0.2937514065673894,0.12309644670050761,1.0,1e-08,262144,261009,99.56703186035156,0.48638424355291116,0.48315823230806876,2.0
Q4_0,encoder.blocks.1.attn.key.weight,Q4_0,512x512,262144,0.0022740257818441023,0.0018310546875,0.031890869140625,0.003153494182369821,0.3102845361074124,0.13063479799109412,1.0,1e-08,262144,261140,99.61700439453125,0.48428592200455,0.4806201550387597,2.0
Q4_0,encoder.blocks.1.attn.value.weight,Q4_0,512x512,262144,0.0016294475096856331,0.00148773193359375,0.01526641845703125,0.002009746121460255,0.2841781379457444,0.1176954732510288,1.0,1e-08,262144,260934,99.53842163085938,0.4858070788813772,0.48176804874911394,2.0
Q4_0,encoder.blocks.1.attn.out.weight,Q4_0,512x512,262144,0.0014460286713529058,0.001251220703125,0.0246124267578125,0.0018671370113466379,0.2436438750159033,0.1040650406504065,1.0,1e-08,262144,260844,99.50408935546875,0.48923526420180796,0.48634026125311347,2.0
Q4_0,encoder.blocks.2.mlp.0.weight,Q4_0,512x2048,1048576,0.0017489409772792897,0.00162506103515625,0.0181121826171875,0.0021403963602474505,0.25685354396940635,0.10641296687808316,1.0,1e-08,1048576,1043524,99.51820373535156,0.4869928994842332,0.4827586206896552,2.0
Q4_0,encoder.blocks.2.mlp.2.weight,Q4_0,2048x512,1048576,0.0020358520715149098,0.001861572265625,0.0260009765625,0.0025216491449212806,0.27186882316294364,0.117,1.0,1e-08,1048576,1044455,99.60699081420898,0.48775550512101573,0.48507462686567165,2.0
Q4_0,encoder.blocks.2.attn.query.weight,Q4_0,512x512,262144,0.0019764712983487698,0.00170135498046875,0.019927978515625,0.002542838496255996,0.2773335454059238,0.11733051268155661,1.0,1e-08,262144,261034,99.57656860351562,0.4874886685860949,0.4842905695163226,2.0
Q4_0,encoder.blocks.2.attn.key.weight,Q4_0,512x512,262144,0.002062044691911069,0.00164031982421875,0.030181884765625,0.0028889488462634076,0.2917664822175731,0.12386484248902999,1.0,1e-08,262144,261150,99.62081909179688,0.486726600230115,0.4839650145772595,2.0
Q4_0,encoder.blocks.2.attn.value.weight,Q4_0,512x512,262144,0.0018217252572867437,0.001678466796875,0.01415252685546875,0.0022265915758036855,0.2793653294803292,0.11541101122275105,1.0,1e-08,262144,260967,99.55101013183594,0.4878535007134447,0.4841985560108299,2.0
Q4_0,encoder.blocks.2.attn.out.weight,Q4_0,512x512,262144,0.001650193620889695,0.00145721435546875,0.0245361328125,0.002117157458509232,0.24102652936400104,0.10298102981029811,1.0,1e-08,262144,260775,99.47776794433594,0.4898432829794727,0.48831601425802945,2.0
Q4_0,encoder.blocks.3.mlp.0.weight,Q4_0,512x2048,1048576,0.001745330639948861,0.001598358154296875,0.04168701171875,0.002184030314859578,0.2575664572086668,0.10666666666666667,1.0,1e-08,1048576,1043417,99.50799942016602,0.48645981101081504,0.48226950354609927,2.0
Q4_0,encoder.blocks.3.mlp.2.weight,Q4_0,2048x512,1048576,0.0020730973876084136,0.001922607421875,0.03179931640625,0.002566442510932435,0.26146167145074106,0.11106750392464679,1.0,1e-08,1048576,1043898,99.55387115478516,0.4890646558894981,0.48667813825956163,2.0
Q4_0,encoder.blocks.3.attn.query.weight,Q4_0,512x512,262144,0.0020367217337025068,0.0018310546875,0.0183563232421875,0.002552829636386678,0.27037795555810473,0.11317194862134577,1.0,1e-08,262144,260976,99.554443359375,0.4888244794941045,0.4868072239832501,2.0
Q4_0,encoder.blocks.3.attn.key.weight,Q4_0,512x512,262144,0.0020721484081605013,0.001728057861328125,0.0288238525390625,0.0027892878707338944,0.28379999671737055,0.11981566820276497,1.0,1e-08,262144,261072,99.591064453125,0.4873914376768432,0.4839241897486956,2.0
Q4_0,encoder.blocks.3.attn.value.weight,Q4_0,512x512,262144,0.0017857076447853615,0.00164031982421875,0.016510009765625,0.002195560665600695,0.2701594491183273,0.11137629276054097,1.0,1e-08,262144,260903,99.52659606933594,0.4883720172257242,0.48491048593350383,2.0
Q4_0,encoder.blocks.3.attn.out.weight,Q4_0,512x512,262144,0.0016252027362497756,0.0013980865478515625,0.0209197998046875,0.002137104735734924,0.2468025649979656,0.10479347545506698,1.0,1e-08,262144,260909,99.52888488769531,0.48799990750720723,0.4849223943490367,2.0
Q4_0,encoder.blocks.4.mlp.0.weight,Q4_0,512x2048,1048576,0.0019093396120979378,0.00177001953125,0.0247650146484375,0.002327748678769014,0.2501709175780638,0.10701373825018076,1.0,1e-08,1048576,1044102,99.57332611083984,0.48855366523261423,0.4860557768924303,2.0
Q4_0,encoder.blocks.4.mlp.2.weight,Q4_0,2048x512,1048576,0.0021498261206147617,0.00199127197265625,0.0222015380859375,0.0026326414730209733,0.2597416699278178,0.11037891268533773,1.0,1e-08,1048576,1044103,99.57342147827148,0.488685063536463,0.4858916878228761,2.0
Q4_0,encoder.blocks.4.attn.query.weight,Q4_0,512x512,262144,0.001833308992218008,0.00165557861328125,0.01806640625,0.002288418542240296,0.25850722625224654,0.10850133568163187,1.0,1e-08,262144,260957,99.54719543457031,0.48760700856233163,0.48503359804520463,2.0
Q4_0,encoder.blocks.4.attn.key.weight,Q4_0,512x512,262144,0.0018239497937884153,0.0016326904296875,0.0274810791015625,0.0023037425359004973,0.2595494659355242,0.10942139112814414,1.0,1e-08,262144,260940,99.54071044921875,0.4883206739703946,0.4847302900357856,2.0
Q4_0,encoder.blocks.4.attn.value.weight,Q4_0,512x512,262144,0.0018139643993890786,0.0016937255859375,0.01222991943359375,0.002206064090080421,0.2553156950970073,0.10634328358208955,1.0,1e-08,262144,260881,99.51820373535156,0.4874113880761564,0.48328356612502116,2.0
Q4_0,encoder.blocks.4.attn.out.weight,Q4_0,512x512,262144,0.0016734637929403107,0.00153350830078125,0.0228729248046875,0.002078166431544874,0.24668391473784457,0.10356062880835176,1.0,1e-08,262144,260775,99.47776794433594,0.488929204369557,0.48565200591624147,2.0
Q4_0,encoder.blocks.5.mlp.0.weight,Q4_0,512x2048,1048576,0.00196755210356514,0.0017852783203125,0.02362060546875,0.0024294404090209705,0.2552649460142236,0.1070407772574107,1.0,1e-08,1048576,1044086,99.5718002319336,0.48815279114559085,0.4851004851004851,2.0
Q4_0,encoder.blocks.5.mlp.2.weight,Q4_0,2048x512,1048576,0.0024059293517098013,0.002178192138671875,0.019989013671875,0.0029703706131105766,0.27715177553044934,0.11845286059629331,1.0,1e-08,1048576,1044390,99.60079193115234,0.48682017896067253,0.4834772941027519,2.0
Q4_0,encoder.blocks.5.attn.query.weight,Q4_0,512x512,262144,0.00180020026573402,0.001644134521484375,0.0194244384765625,0.0022304388678186494,0.2615600204123406,0.10960626760260742,1.0,1e-08,262144,260956,99.54681396484375,0.4888839437961808,0.4867055142897893,2.0
Q4_0,encoder.blocks.5.attn.key.weight,Q4_0,512x512,262144,0.0018012753250786773,0.001598358154296875,0.0258636474609375,0.002298844241890527,0.26805342649863206,0.11275764757740207,1.0,1e-08,262144,260983,99.55711364746094,0.4865867972659649,0.4838507442344947,2.0
Q4_0,encoder.blocks.5.attn.value.weight,Q4_0,512x512,262144,0.002108541948700804,0.001979827880859375,0.01389312744140625,0.0025595451983294695,0.2537878493119813,0.10568992332421931,1.0,1e-08,262144,260794,99.48501586914062,0.48774551623234563,0.4837487868490139,2.0
Q4_0,encoder.blocks.5.attn.out.weight,Q4_0,512x512,262144,0.0019326479355186166,0.00177764892578125,0.03173828125,0.0023932654089846533,0.24351247584318433,0.10311750599520383,1.0,1e-08,262144,260896,99.52392578125,0.4881951014866097,0.48472705747795286,2.0
