model,model_path,repetition,audio,audio_seconds,inference_seconds,rtf,word_errors,reference_words,wer,char_errors,reference_characters,cer,reference_en,hypothesis_en
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",2,"audio05(diabetes).wav",21.866666667,0.706272875,0.032299064,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak, but he said his condition is getting worse."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",2,"audio06(fiebre).wav",21.248000000,0.585753791,0.027567479,6,38,0.157894737,14,220,0.063636364,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, shields and a persistent heatache. She has been drinking water regularly and has not taken any antibiotics."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",2,"audio07(respiracion).wav",22.656000000,0.634122083,0.027989146,4,40,0.100000000,10,235,0.042553191,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his sheath. Test symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",2,"audio08(herida).wav",22.613333333,0.696439000,0.030797715,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",2,"audio09(mareo).wav",23.957333333,0.667557500,0.027864433,11,41,0.268292683,34,235,0.144680851,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disqual standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have been caused last month."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",2,"audio10(dolor cabeza).wav",26.112000000,0.667993000,0.025581840,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dutch for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio01(dolor toracico).wav",19.690666667,0.634385375,0.032217567,5,41,0.121951220,17,228,0.074561404,"The patient reports severe chest pain that started about thirty minutes ago. The pain becomes stronger when he takes a deep breath, and he also feels short of breath. He has no known allergies and has not taken any medication today.","The patient reports several chest pain that started about 30 minutes ago. The pain becomes stronger, win, he takes a deep breath and he also feels short of breath. He has no knowledge and has not taken any medication today."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio02(alergia).wav",16.768000000,0.692142209,0.041277565,4,37,0.108108108,10,230,0.043478261,"The patient is allergic to penicillin and should not receive any medication containing it. She developed a severe skin rash after taking penicillin several years ago. She currently has a fever, a sore throat, and difficulty swallowing.","The patient is allergic to penicillin and should not receive any medication containing it. She developed a severed skin rash after taking penicillin several years ago. She currently has a fever, a sore throat and difficult as well."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio03(accidente).wav",16.597333333,0.622214083,0.037488798,2,38,0.052631579,3,205,0.014634146,"The patient fell from a bicycle approximately one hour ago and injured his left arm. He can move his fingers, but he feels severe pain near the wrist. There is visible swelling, but there is no active bleeding.","The patient fell from a bicycle, approximately one hour ago and injured his left arm. He can move his fingers, but he feels several pain near the waist. There is visible swelling, but there is no active bleeding."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio04(dolor abdominal).wav",20.778666667,0.594191875,0.028596247,1,37,0.027027027,1,212,0.004716981,"The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and loss of appetite, but she has not vomited.","The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and lost of appetite, but she has not vomited."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio05(diabetes).wav",21.866666667,0.678109416,0.031011101,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak, but he said his condition is getting worse."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio06(fiebre).wav",21.248000000,0.670549000,0.031558217,6,38,0.157894737,14,220,0.063636364,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, shields and a persistent heatache. She has been drinking water regularly and has not taken any antibiotics."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio07(respiracion).wav",22.656000000,0.648533041,0.028625223,4,40,0.100000000,10,235,0.042553191,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his sheath. Test symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio08(herida).wav",22.613333333,0.652593375,0.028858787,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio09(mareo).wav",23.957333333,0.703524208,0.029365714,11,41,0.268292683,34,235,0.144680851,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disqual standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have been caused last month."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",3,"audio10(dolor cabeza).wav",26.112000000,0.708298125,0.027125388,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dutch for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio01(dolor toracico).wav",19.690666667,0.639315000,0.032467921,5,41,0.121951220,17,228,0.074561404,"The patient reports severe chest pain that started about thirty minutes ago. The pain becomes stronger when he takes a deep breath, and he also feels short of breath. He has no known allergies and has not taken any medication today.","The patient reports several chest pain that started about 30 minutes ago. The pain becomes stronger, win, he takes a deep breath and he also feels short of breath. He has no knowledge and has not taken any medication today."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio02(alergia).wav",16.768000000,0.618659666,0.036895257,4,37,0.108108108,10,230,0.043478261,"The patient is allergic to penicillin and should not receive any medication containing it. She developed a severe skin rash after taking penicillin several years ago. She currently has a fever, a sore throat, and difficulty swallowing.","The patient is allergic to penicillin and should not receive any medication containing it. She developed a severed skin rash after taking penicillin several years ago. She currently has a fever, a sore throat and difficult as well."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio03(accidente).wav",16.597333333,0.608341458,0.036652964,2,38,0.052631579,3,205,0.014634146,"The patient fell from a bicycle approximately one hour ago and injured his left arm. He can move his fingers, but he feels severe pain near the wrist. There is visible swelling, but there is no active bleeding.","The patient fell from a bicycle, approximately one hour ago and injured his left arm. He can move his fingers, but he feels several pain near the waist. There is visible swelling, but there is no active bleeding."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio04(dolor abdominal).wav",20.778666667,0.612808458,0.029492193,1,37,0.027027027,1,212,0.004716981,"The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and loss of appetite, but she has not vomited.","The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and lost of appetite, but she has not vomited."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio05(diabetes).wav",21.866666667,0.667997750,0.030548678,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak, but he said his condition is getting worse."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio06(fiebre).wav",21.248000000,0.650922417,0.030634526,6,38,0.157894737,14,220,0.063636364,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, shields and a persistent heatache. She has been drinking water regularly and has not taken any antibiotics."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio07(respiracion).wav",22.656000000,0.639091417,0.028208484,4,40,0.100000000,10,235,0.042553191,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his sheath. Test symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio08(herida).wav",22.613333333,0.681139292,0.030121136,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio09(mareo).wav",23.957333333,0.657498792,0.027444573,11,41,0.268292683,34,235,0.144680851,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disqual standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have been caused last month."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",4,"audio10(dolor cabeza).wav",26.112000000,0.699485292,0.026787886,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dutch for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio01(dolor toracico).wav",19.690666667,0.637239250,0.032362503,5,41,0.121951220,17,228,0.074561404,"The patient reports severe chest pain that started about thirty minutes ago. The pain becomes stronger when he takes a deep breath, and he also feels short of breath. He has no known allergies and has not taken any medication today.","The patient reports several chest pain that started about 30 minutes ago. The pain becomes stronger, win, he takes a deep breath and he also feels short of breath. He has no knowledge and has not taken any medication today."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio02(alergia).wav",16.768000000,0.614840334,0.036667482,4,37,0.108108108,10,230,0.043478261,"The patient is allergic to penicillin and should not receive any medication containing it. She developed a severe skin rash after taking penicillin several years ago. She currently has a fever, a sore throat, and difficulty swallowing.","The patient is allergic to penicillin and should not receive any medication containing it. She developed a severed skin rash after taking penicillin several years ago. She currently has a fever, a sore throat and difficult as well."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio03(accidente).wav",16.597333333,0.593708125,0.035771296,2,38,0.052631579,3,205,0.014634146,"The patient fell from a bicycle approximately one hour ago and injured his left arm. He can move his fingers, but he feels severe pain near the wrist. There is visible swelling, but there is no active bleeding.","The patient fell from a bicycle, approximately one hour ago and injured his left arm. He can move his fingers, but he feels several pain near the waist. There is visible swelling, but there is no active bleeding."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio04(dolor abdominal).wav",20.778666667,0.626151250,0.030134332,1,37,0.027027027,1,212,0.004716981,"The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and loss of appetite, but she has not vomited.","The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and lost of appetite, but she has not vomited."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio05(diabetes).wav",21.866666667,0.691588292,0.031627513,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak, but he said his condition is getting worse."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio06(fiebre).wav",21.248000000,0.644604292,0.030337175,6,38,0.157894737,14,220,0.063636364,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, shields and a persistent heatache. She has been drinking water regularly and has not taken any antibiotics."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio07(respiracion).wav",22.656000000,0.644490000,0.028446769,4,40,0.100000000,10,235,0.042553191,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his sheath. Test symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio08(herida).wav",22.613333333,0.679704584,0.030057691,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio09(mareo).wav",23.957333333,0.656831584,0.027416724,11,41,0.268292683,34,235,0.144680851,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disqual standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have been caused last month."
"Q5_1","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q5_1.bin",5,"audio10(dolor cabeza).wav",26.112000000,0.707293708,0.027086922,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dutch for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio01(dolor toracico).wav",19.690666667,0.624146083,0.031697560,4,41,0.097560976,13,228,0.057017544,"The patient reports severe chest pain that started about thirty minutes ago. The pain becomes stronger when he takes a deep breath, and he also feels short of breath. He has no known allergies and has not taken any medication today.","The patient reports several chest pain that started about 30 minutes ago. The pain becomes stronger, win, he takes a deep breath and he also feels short of breath. He has no no allergies and has not taken any medication today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio02(alergia).wav",16.768000000,0.647891042,0.038638540,6,37,0.162162162,19,230,0.082608696,"The patient is allergic to penicillin and should not receive any medication containing it. She developed a severe skin rash after taking penicillin several years ago. She currently has a fever, a sore throat, and difficulty swallowing.","The patient is allergic to penicillin and should not receive any medication containing this. She developed a severed skin rash after taking penicillin several years ago. She chronic has a fever, a sore throat and difficult as well."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio03(accidente).wav",16.597333333,0.521869292,0.031442960,3,38,0.078947368,7,205,0.034146341,"The patient fell from a bicycle approximately one hour ago and injured his left arm. He can move his fingers, but he feels severe pain near the wrist. There is visible swelling, but there is no active bleeding.","The patient feels from a bicycle approximately one hour ago and enjoyed his left arm. He can move his fingers but he feels several pain near the wrist. There is visible swelling but there is no active bleeding."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio04(dolor abdominal).wav",20.778666667,0.620226334,0.029849188,2,37,0.054054054,3,212,0.014150943,"The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and loss of appetite, but she has not vomited.","The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports naus and lost of appetite but she has not vomited."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio05(diabetes).wav",21.866666667,0.653059166,0.029865511,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak but he said his condition is getting worse."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio06(fiebre).wav",21.248000000,0.581364292,0.027360895,5,38,0.131578947,15,220,0.068181818,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, chills and a persistent hitch. She has been drinking water regularly and has not taken any antibiotics."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio07(respiracion).wav",22.656000000,0.584641959,0.025805171,3,40,0.075000000,8,235,0.034042553,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his shift. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio08(herida).wav",22.613333333,0.623231083,0.027560337,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio09(mareo).wav",23.957333333,0.652448959,0.027233789,11,41,0.268292683,28,235,0.119148936,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disequiled standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have need on last month."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",1,"audio10(dolor cabeza).wav",26.112000000,0.660109250,0.025279919,4,44,0.090909091,7,258,0.027131783,"The patient has experienced a strong headache for approximately three hours. The pain is mainly located behind her eyes and becomes worse when she looks at bright lights. She also feels slightly nauseous but has no problems speaking or moving her arms and legs.","The patient has experienced a strong heat dodge for approximately three hours. The pain is mainly located behind her eyes and become worse when she looks at bright light. She also feels slightly nauseous but has no problems speaking or moving her arms and legs."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio01(dolor toracico).wav",19.690666667,0.591480291,0.030038612,4,41,0.097560976,13,228,0.057017544,"The patient reports severe chest pain that started about thirty minutes ago. The pain becomes stronger when he takes a deep breath, and he also feels short of breath. He has no known allergies and has not taken any medication today.","The patient reports several chest pain that started about 30 minutes ago. The pain becomes stronger, win, he takes a deep breath and he also feels short of breath. He has no no allergies and has not taken any medication today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio02(alergia).wav",16.768000000,0.624167000,0.037223700,6,37,0.162162162,19,230,0.082608696,"The patient is allergic to penicillin and should not receive any medication containing it. She developed a severe skin rash after taking penicillin several years ago. She currently has a fever, a sore throat, and difficulty swallowing.","The patient is allergic to penicillin and should not receive any medication containing this. She developed a severed skin rash after taking penicillin several years ago. She chronic has a fever, a sore throat and difficult as well."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio03(accidente).wav",16.597333333,0.544973917,0.032835029,3,38,0.078947368,7,205,0.034146341,"The patient fell from a bicycle approximately one hour ago and injured his left arm. He can move his fingers, but he feels severe pain near the wrist. There is visible swelling, but there is no active bleeding.","The patient feels from a bicycle approximately one hour ago and enjoyed his left arm. He can move his fingers but he feels several pain near the wrist. There is visible swelling but there is no active bleeding."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio04(dolor abdominal).wav",20.778666667,0.577525958,0.027794178,2,37,0.054054054,3,212,0.014150943,"The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports nausea and loss of appetite, but she has not vomited.","The patient has had abdominal pain since yesterday evening. The pain is mainly located on the lower right side and has gradually become stronger. She also reports naus and lost of appetite but she has not vomited."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio05(diabetes).wav",21.866666667,0.628727791,0.028752795,11,43,0.255813953,23,245,0.093877551,"The patient has type two diabetes and normally takes medication every morning. Today he forgot to take his medicine and began feeling dizzy and weak during the afternoon. He is conscious and able to speak, but he says his condition is getting worse.","The patient has type 2 diabetes and normally takes medication every morning. Today he is far good to take his medicine and beg and feel in this and wake during the afternoon. He is conscious and able to speak but he said his condition is getting worse."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio06(fiebre).wav",21.248000000,0.575058709,0.027064134,5,38,0.131578947,15,220,0.068181818,"The patient has had a high fever since last night and has been feeling extremely tired. She also reports muscle pain, chills, and a persistent headache. She has been drinking water regularly and has not taken any antibiotics.","The patient has had a high fever signs last night and has been feeling extremely tired. She has a reports musical pain, chills and a persistent hitch. She has been drinking water regularly and has not taken any antibiotics."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio07(respiracion).wav",22.656000000,0.564963208,0.024936582,3,40,0.075000000,8,235,0.034042553,"The patient has difficulty breathing when walking short distances and sometimes feels pressure in his chest. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his inhaler today.","The patient has difficulty breathing when walking short distance and sometimes feels pressure in his shift. These symptoms began two days ago and have gradually become worse. He has a history of asthma but has not used his another today."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio08(herida).wav",22.613333333,0.609691917,0.026961612,3,43,0.069767442,11,256,0.042968750,"The patient cut her right hand while preparing food approximately forty minutes ago. The wound is still bleeding slightly, but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine.","The patient could her right hand while preparing food approximately 40 minutes ago. The woman is still bleeding slightly but she can move all of her fingers normally. She reports moderate pain and does not remember when she received her last tetanus vaccine."
"Q4_0","/Users/williamsacc/Documents/estudio_casos_asr/whisper.cpp/models/ggml-base-q4_0.bin",2,"audio09(mareo).wav",23.957333333,0.634339208,0.026477872,11,41,0.268292683,28,235,0.119148936,"The patient suddenly became dizzy while standing at work this morning. He did not lose consciousness, but he felt weak and had to sit down immediately. He has eaten very little today and says that similar symptoms happened once last month.","The patient suddenly become disequiled standing at work this morning. He did not lose consciousness, but he feel weak and had to sit down in the middle. He has eaten very little today and said that similar symptoms have need on last month."
